temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,trains_nearby
298.6989438,282.6823301,279.9561377,308.4898147,54,1010,2.82,203,79.56,Thunderstorm,thunderstorm with rain,18.4077,80.4938,656.6,298.6989438,12.38,99.83,Sunday,12207,Train_12207,PNBE,NDLS,PNBE,NDLS,9/12/2025 19:16,9/12/2025 19:17,9/12/2025 20:18,9/12/2025 20:24,49,5,PNBE,1,1
289.9269407,292.5274233,291.9179413,288.078979,77.5,1020,4.56,41,82.5,Rain,moderate rain,12.2725,81.1017,1397,289.9269407,9.9,18.15,Thursday,12314,Train_12314,VSKP,DDN,VSKP,DDN,9/12/2025 4:41,9/12/2025 4:45,9/12/2025 5:43,9/12/2025 5:47,20,27,VSKP,1,13
281.9067505,306.3735492,305.2766062,299.6275761,84.8,1003,1.4,349,55.14,Clear,bright and sunny,26.7746,84.8492,1370.6,281.9067505,5.29,12.04,Friday,12303,Train_12303,PNBE,PNBE,PNBE,PNBE,9/12/2025 19:04,9/12/2025 19:05,9/12/2025 20:05,9/12/2025 20:18,50,28,PNBE,4,14
289.3294697,308.3419607,294.1610539,303.0341878,53.1,1009,2.16,287,50.74,Haze,hazy sky,10.8546,74.3977,1087.7,289.3294697,5.64,14.36,Tuesday,12900,Train_12900,CSTM,JAT,CSTM,JAT,9/12/2025 22:10,9/12/2025 22:14,9/12/2025 23:10,9/12/2025 23:23,11,30,CSTM,4,2
289.7554997,294.0220453,292.9343752,302.4033566,43.6,1020,1.57,25,77.59,Fog,fog,25.9498,77.3662,1332.8,289.7554997,10.38,66.1,Sunday,12238,Train_12238,ALD,VSKP,ALD,VSKP,9/12/2025 9:37,9/12/2025 9:41,9/12/2025 10:37,9/12/2025 10:45,36,26,ALD,2,5
301.8881854,298.4023417,281.164211,294.2445507,47.9,1019,6.34,55,62.06,Thunderstorm,thunderstorm,15.7269,77.2805,513.5,301.8881854,12.19,66.14,Wednesday,12726,Train_12726,JAT,DDN,JAT,DDN,9/12/2025 16:03,9/12/2025 16:07,9/12/2025 17:07,9/12/2025 17:16,29,10,JAT,5,6
299.1267241,285.0110184,297.7034031,282.4618468,76.4,1015,11.93,252,75.04,Clear,clear sky,13.3708,89.1888,602.6,299.1267241,7.15,84.79,Sunday,12803,Train_12803,PUNE,VSKP,PUNE,VSKP,9/12/2025 12:38,9/12/2025 12:41,9/12/2025 13:38,9/12/2025 13:44,35,24,PUNE,3,1
306.6163823,309.7350588,302.6630948,299.4877817,91,1007,2.12,121,56.02,Clouds,broken clouds,33.2815,78.8789,939.9,306.6163823,12.22,75.18,Sunday,12223,Train_12223,ALD,MAS,ALD,MAS,9/12/2025 16:18,9/12/2025 16:22,9/12/2025 17:19,9/12/2025 17:29,20,17,ALD,5,12
294.1664478,286.950151,289.4126002,289.5930462,42.7,1003,1.95,105,68.76,Rain,light rain,8.5002,85.1019,954.3,294.1664478,13.11,44.97,Saturday,12087,Train_12087,JAT,JAT,JAT,JAT,9/12/2025 17:38,9/12/2025 17:42,9/12/2025 18:38,9/12/2025 18:47,59,20,JAT,1,3
283.5878274,308.2819532,301.2683555,295.5076274,84,1009,9.65,129,70.18,Clouds,broken clouds,19.82,85.0162,748.5,283.5878274,9.12,61.29,Sunday,12536,Train_12536,CSTM,CSTM,CSTM,CSTM,9/12/2025 12:45,9/12/2025 12:46,9/12/2025 13:48,9/12/2025 13:57,45,16,CSTM,1,6
301.3973436,299.4893995,306.9342996,310.7274305,60.5,1011,2.96,336,73.4,Thunderstorm,thunderstorm,8.5839,75.3109,631,301.3973436,12.46,68.83,Tuesday,12428,Train_12428,CSTM,NDLS,CSTM,NDLS,9/12/2025 16:48,9/12/2025 16:52,9/12/2025 17:51,9/12/2025 17:00,18,17,CSTM,2,6
302.8235515,298.2321038,284.1129938,293.9710595,68.7,1013,1.46,157,70.53,Clouds,scattered clouds,21.057,81.4374,1480,302.8235515,9.04,51.27,Saturday,12219,Train_12219,CSTM,VSKP,CSTM,VSKP,9/12/2025 14:22,9/12/2025 14:25,9/12/2025 15:23,9/12/2025 15:30,29,1,CSTM,5,7
296.8383159,295.3806553,293.6998889,307.1940482,95.7,1015,2.5,230,69.83,Clouds,broken clouds,21.5283,87.8861,1240.6,296.8383159,11.78,47.57,Saturday,12274,Train_12274,JAT,DDN,JAT,DDN,9/12/2025 11:16,9/12/2025 11:17,9/12/2025 12:20,9/12/2025 12:24,34,28,JAT,1,10
303.1290154,286.9200944,286.6141387,287.6562182,59.9,1021,13.86,307,63.31,Rain,moderate rain,16.6849,79.504,680.7,303.1290154,12.64,64.51,Friday,12646,Train_12646,NDLS,JAT,NDLS,JAT,9/12/2025 9:12,9/12/2025 9:16,9/12/2025 10:14,9/12/2025 10:24,11,21,NDLS,5,12
294.8138679,285.295841,301.7856326,302.1738149,67.9,1017,12.32,90,52.85,Rain,moderate rain,11.5684,88.9024,1104.6,294.8138679,14.92,55.75,Friday,12953,Train_12953,BBS,PNBE,BBS,PNBE,9/12/2025 12:26,9/12/2025 12:27,9/12/2025 13:26,9/12/2025 13:33,16,22,BBS,2,14
295.6819849,286.6145863,295.327801,311.3102086,40.8,1020,5.31,21,53.58,Rain,light rain,18.1625,74.2892,440.9,295.6819849,8.45,64.39,Saturday,12744,Train_12744,JAT,PUNE,JAT,PUNE,9/12/2025 10:00,9/12/2025 10:03,9/12/2025 11:04,9/12/2025 11:11,7,15,JAT,5,14
292.8262306,285.5931479,297.0374725,285.056793,44.9,1021,9.84,289,67.35,Rain,heavy rain,26.1511,71.4832,195.2,292.8262306,9.11,61.29,Saturday,12976,Train_12976,DDN,ALD,DDN,ALD,9/12/2025 2:01,9/12/2025 2:02,9/12/2025 3:05,9/12/2025 3:13,31,17,DDN,3,3
280.7625738,303.3875342,301.9374248,282.2495983,55.5,1020,8.06,109,64.23,Clouds,broken clouds,29.1247,87.8291,561,280.7625738,6.66,71.92,Monday,12065,Train_12065,BBS,BBS,BBS,BBS,9/12/2025 21:17,9/12/2025 21:20,9/12/2025 22:17,9/12/2025 22:29,50,11,BBS,2,1
283.2367428,290.5037578,289.8791142,295.0074838,41.7,1011,10.16,48,70.65,Haze,hazy sky,22.3303,86.9536,634.3,283.2367428,7.04,64.28,Friday,12591,Train_12591,DDN,NDLS,DDN,NDLS,9/12/2025 9:35,9/12/2025 9:37,9/12/2025 10:37,9/12/2025 10:49,23,22,DDN,5,13
280.9428756,281.7352803,305.4527021,284.7787645,77.9,1017,10.24,128,62.19,Haze,mist,23.9255,89.8518,74,280.9428756,11.93,51.97,Tuesday,12422,Train_12422,PNBE,NDLS,PNBE,NDLS,9/12/2025 10:44,9/12/2025 10:48,9/12/2025 11:44,9/12/2025 11:52,47,5,PNBE,1,7
299.0923123,309.0730789,293.990866,304.4515305,65.6,1006,9.43,72,77.52,Rain,moderate rain,13.4166,83.5879,1231.4,299.0923123,14.17,68.18,Monday,12254,Train_12254,PUNE,BBS,PUNE,BBS,9/12/2025 5:32,9/12/2025 5:35,9/12/2025 6:34,9/12/2025 6:45,41,4,PUNE,4,12
289.4306794,306.5135765,282.7386447,309.4364599,72.9,1019,3.99,339,84.56,Fog,dense fog,15.7579,88.7338,570.8,289.4306794,8.95,44.95,Wednesday,12124,Train_12124,PUNE,BBS,PUNE,BBS,9/12/2025 0:35,9/12/2025 0:39,9/12/2025 1:36,9/12/2025 1:49,59,26,PUNE,4,11
295.2571207,307.8325685,298.8769735,295.0206292,50.5,1023,0.59,52,61.95,Clear,bright and sunny,12.3712,86.539,891.6,295.2571207,6.8,24.17,Wednesday,12145,Train_12145,PUNE,BBS,PUNE,BBS,9/12/2025 5:01,9/12/2025 5:04,9/12/2025 6:03,9/12/2025 6:09,49,21,PUNE,2,3
307.2269942,309.8472347,301.7978405,289.7613493,57.8,1022,6.83,355,57.72,Thunderstorm,thunderstorm,14.731,86.8885,157.2,307.2269942,7.85,0.14,Wednesday,12614,Train_12614,MAS,PUNE,MAS,PUNE,9/12/2025 4:03,9/12/2025 4:03,9/12/2025 5:07,9/12/2025 5:15,46,24,MAS,4,5
287.4787669,285.2168575,287.5028503,295.0320996,79.8,1006,13.36,167,54.65,Fog,dense fog,14.0719,81.3828,303.7,287.4787669,9.55,56,Wednesday,12384,Train_12384,JAT,MAS,JAT,MAS,9/12/2025 6:15,9/12/2025 6:15,9/12/2025 7:16,9/12/2025 7:25,11,9,JAT,3,4
292.3114877,291.8872606,303.7153777,303.7034345,97.9,1008,8.54,44,74.65,Thunderstorm,thunderstorm,22.0251,77.6473,1340.1,292.3114877,7.91,59.07,Wednesday,12446,Train_12446,NDLS,PUNE,NDLS,PUNE,9/12/2025 21:03,9/12/2025 21:03,9/12/2025 22:06,9/12/2025 22:12,53,27,NDLS,2,12
302.6665342,302.7471543,305.1842976,282.2716248,43,1000,12.49,104,67.75,Fog,dense fog,23.1926,88.6912,932.6,302.6665342,7.34,97.2,Thursday,12386,Train_12386,PNBE,PNBE,PNBE,PNBE,9/12/2025 11:56,9/12/2025 11:59,9/12/2025 12:57,9/12/2025 12:04,20,16,PNBE,1,1
286.863945,300.8806185,286.3071346,299.6836197,93.4,1005,14.87,149,57.52,Fog,dense fog,33.5136,78.6423,1427.9,286.863945,12.36,36.15,Saturday,12382,Train_12382,CSTM,MAS,CSTM,MAS,9/12/2025 11:08,9/12/2025 11:12,9/12/2025 12:10,9/12/2025 12:17,36,30,CSTM,1,12
282.3093973,284.6168772,307.5056442,300.3987505,74.6,1005,2.45,145,76.13,Haze,mist,13.2804,80.7764,1498.2,282.3093973,5.08,39.41,Tuesday,12276,Train_12276,JAT,ALD,JAT,ALD,9/12/2025 6:48,9/12/2025 6:48,9/12/2025 7:49,9/12/2025 7:53,12,12,JAT,2,7
288.6925436,304.4749937,282.2213458,301.1306474,73.8,1021,10.38,203,55.94,Clear,clear sky,25.3252,78.9223,589.2,288.6925436,10.39,20.18,Monday,12381,Train_12381,DDN,BBS,DDN,BBS,9/12/2025 1:20,9/12/2025 1:24,9/12/2025 2:21,9/12/2025 2:31,53,18,DDN,4,14
284.8366386,286.7332172,284.0604701,289.2606624,70,1011,10.11,298,72.17,Fog,dense fog,30.066,81.2964,483.3,284.8366386,12.94,7.05,Wednesday,12123,Train_12123,DDN,PUNE,DDN,PUNE,9/12/2025 0:22,9/12/2025 0:25,9/12/2025 1:25,9/12/2025 1:34,17,22,DDN,4,13
307.8909296,286.7145284,283.5267452,303.4215817,44.2,1021,14.7,166,71.09,Rain,moderate rain,23.1265,79.4101,1294.6,307.8909296,7.66,77.28,Thursday,12925,Train_12925,BBS,CSTM,BBS,CSTM,9/12/2025 22:51,9/12/2025 22:55,9/12/2025 23:53,9/12/2025 23:04,15,3,BBS,1,4
304.2436114,296.1092327,304.8196913,284.7417446,45.4,1011,14.78,200,79.37,Thunderstorm,thunderstorm,14.8851,70.9594,1498,304.2436114,11.03,24.97,Friday,12266,Train_12266,CSTM,PNBE,CSTM,PNBE,9/12/2025 17:59,9/12/2025 17:03,9/12/2025 18:03,9/12/2025 18:06,24,15,CSTM,3,1
299.0021127,297.788198,297.6287766,287.9781101,76.1,1009,10.3,133,52.2,Haze,hazy sky,15.0889,87.641,963,299.0021127,11.69,60.89,Thursday,12789,Train_12789,MAS,ALD,MAS,ALD,9/12/2025 11:52,9/12/2025 11:52,9/12/2025 12:53,9/12/2025 12:05,22,18,MAS,4,11
306.1438177,297.4025862,282.5631285,308.3241014,60.5,1022,3.65,210,85.51,Thunderstorm,thunderstorm with rain,9.0598,78.8879,1203,306.1438177,11.55,68.78,Thursday,12110,Train_12110,DDN,ALD,DDN,ALD,9/12/2025 6:01,9/12/2025 6:02,9/12/2025 7:01,9/12/2025 7:15,41,12,DDN,3,6
304.1101623,282.7446051,291.2097026,304.1616945,95,1005,11.98,47,78.12,Rain,heavy rain,16.247,81.7789,1183.5,304.1101623,9.46,47.12,Tuesday,12380,Train_12380,PUNE,DDN,PUNE,DDN,9/12/2025 18:02,9/12/2025 18:04,9/12/2025 19:06,9/12/2025 19:11,10,30,PUNE,4,4
285.5971018,306.3238259,296.4589408,282.4123666,64.4,1016,1.61,125,58.65,Rain,light rain,28.1043,72.7838,565.2,285.5971018,8.47,87.64,Wednesday,12824,Train_12824,BBS,DDN,BBS,DDN,9/12/2025 21:22,9/12/2025 21:25,9/12/2025 22:23,9/12/2025 22:36,24,13,BBS,2,13
306.77677,287.9680013,280.5039225,289.4512878,48.6,1018,11.71,238,57.34,Fog,fog,9.283,70.0678,882.7,306.77677,13.36,44.38,Thursday,12600,Train_12600,ALD,ALD,ALD,ALD,9/12/2025 2:25,9/12/2025 2:28,9/12/2025 3:29,9/12/2025 3:35,36,1,ALD,5,4
296.1802673,283.8854476,304.4724911,288.4321945,82.9,1017,13.65,6,67.27,Rain,moderate rain,13.921,74.9058,1257.9,296.1802673,12.58,28.49,Saturday,12898,Train_12898,VSKP,MAS,VSKP,MAS,9/12/2025 9:46,9/12/2025 9:49,9/12/2025 10:46,9/12/2025 10:51,50,4,VSKP,1,2
304.2232047,306.6624424,302.1081061,290.1241898,57.6,1005,5.74,271,82.7,Clear,bright and sunny,27.0683,84.0917,1047.8,304.2232047,8.21,89.6,Thursday,12157,Train_12157,BBS,JAT,BBS,JAT,9/12/2025 10:06,9/12/2025 10:08,9/12/2025 11:10,9/12/2025 11:19,48,8,BBS,2,1
306.882739,308.6695449,293.1562032,289.4267931,71.5,1023,9.46,36,83.72,Rain,moderate rain,29.1316,71.9839,80.7,306.882739,6.03,86.16,Wednesday,12727,Train_12727,BBS,PNBE,BBS,PNBE,9/12/2025 4:35,9/12/2025 4:36,9/12/2025 5:39,9/12/2025 5:48,33,19,BBS,4,3
289.5401042,305.8638285,307.0137985,283.8757889,81.9,1018,6.45,210,70.82,Fog,fog,20.2936,88.1777,538.2,289.5401042,5.72,16.4,Tuesday,12895,Train_12895,DDN,DDN,DDN,DDN,9/12/2025 1:43,9/12/2025 1:47,9/12/2025 2:43,9/12/2025 2:53,8,21,DDN,1,10
283.3015577,304.2854822,290.5328294,295.7682155,94,1009,6.57,164,84.43,Thunderstorm,thunderstorm,26.848,74.3005,259.5,283.3015577,5.94,2.6,Thursday,12812,Train_12812,JAT,NDLS,JAT,NDLS,9/12/2025 7:32,9/12/2025 7:35,9/12/2025 8:32,9/12/2025 8:44,11,30,JAT,5,5
286.8380549,299.6572594,307.5233096,303.9820042,87.5,1023,4.66,124,50.22,Rain,moderate rain,18.4747,74.0919,387.8,286.8380549,10.83,9,Monday,12547,Train_12547,CSTM,BBS,CSTM,BBS,9/12/2025 13:48,9/12/2025 13:52,9/12/2025 14:48,9/12/2025 14:56,47,26,CSTM,5,12
292.8132337,296.5257211,298.0376,300.2019517,80.6,1007,11.43,336,51.41,Haze,mist,12.3177,73.6302,1363,292.8132337,5.52,28.65,Sunday,12598,Train_12598,ALD,PNBE,ALD,PNBE,9/12/2025 7:35,9/12/2025 7:35,9/12/2025 8:38,9/12/2025 8:44,24,21,ALD,4,9
304.540443,282.6096028,297.0401382,302.1861501,80.8,1020,14.04,191,86.47,Haze,mist,18.75,70.2796,103.5,304.540443,8.37,97.23,Friday,12117,Train_12117,PUNE,ALD,PUNE,ALD,9/12/2025 22:03,9/12/2025 22:03,9/12/2025 23:03,9/12/2025 23:12,38,5,PUNE,1,14
305.8219175,292.2535964,282.9786469,284.4344754,96.8,1023,14.11,217,81.01,Haze,mist,23.6591,85.4361,368.7,305.8219175,12.53,55.85,Sunday,12327,Train_12327,JAT,ALD,JAT,ALD,9/12/2025 5:53,9/12/2025 5:53,9/12/2025 6:57,9/12/2025 6:04,40,11,JAT,4,7
280.2085639,291.1806555,304.4578327,310.5447213,57.7,1005,2.62,213,68.03,Thunderstorm,thunderstorm with rain,33.5974,87.5007,498.9,280.2085639,7.94,37.33,Sunday,12959,Train_12959,PNBE,CSTM,PNBE,CSTM,9/12/2025 0:22,9/12/2025 0:25,9/12/2025 1:22,9/12/2025 1:33,11,25,PNBE,5,4
295.3224191,287.7926135,290.8246906,307.154755,40.1,1020,13.12,61,80.14,Clouds,scattered clouds,9.8563,82.2833,944.5,295.3224191,12.63,88.87,Tuesday,12693,Train_12693,DDN,JAT,DDN,JAT,9/12/2025 23:24,9/12/2025 23:26,9/12/2025 0:25,9/12/2025 0:35,37,24,DDN,2,8
292.5223301,301.7026034,282.8670022,306.1527096,56.3,1024,11.06,327,88.23,Haze,hazy sky,21.6996,73.764,824.4,292.5223301,12.45,45.31,Thursday,12067,Train_12067,CSTM,BBS,CSTM,BBS,9/12/2025 0:40,9/12/2025 0:43,9/12/2025 1:40,9/12/2025 1:49,19,24,CSTM,2,12
286.6632343,294.8762721,278.3782256,306.6895142,53.1,1006,3.79,160,80.88,Haze,hazy sky,16.8808,75.7056,366.5,286.6632343,7.46,31.52,Sunday,12433,Train_12433,NDLS,NDLS,NDLS,NDLS,9/12/2025 7:25,9/12/2025 7:25,9/12/2025 8:25,9/12/2025 8:33,56,29,NDLS,3,4
283.595961,282.4313865,294.7926705,309.9813152,79.7,1023,1.01,65,83.69,Clouds,overcast clouds,21.7244,79.5185,288.1,283.595961,12.29,94.12,Sunday,12358,Train_12358,PUNE,VSKP,PUNE,VSKP,9/12/2025 10:27,9/12/2025 10:27,9/12/2025 11:29,9/12/2025 11:39,36,29,PUNE,5,6
290.1284551,286.6054961,293.8219887,298.327619,78,1000,4.02,285,80.42,Thunderstorm,thunderstorm,8.6473,89.0869,393.4,290.1284551,12.48,84.95,Friday,12670,Train_12670,JAT,DDN,JAT,DDN,9/12/2025 17:27,9/12/2025 17:30,9/12/2025 18:31,9/12/2025 18:32,26,17,JAT,5,12
308.2872911,300.4977629,299.5806087,288.0084605,75.6,1017,13.68,238,56.73,Haze,hazy sky,16.4517,74.947,778.7,308.2872911,8.97,84.37,Wednesday,12796,Train_12796,PUNE,CSTM,PUNE,CSTM,9/12/2025 23:20,9/12/2025 23:22,9/12/2025 0:24,9/12/2025 0:25,44,17,PUNE,4,1
289.696088,282.2839258,304.7077416,300.5035082,41,1023,9.5,19,83.34,Fog,dense fog,30.1364,84.6329,443.2,289.696088,7.1,51.23,Saturday,12442,Train_12442,CSTM,ALD,CSTM,ALD,9/12/2025 9:09,9/12/2025 9:11,9/12/2025 10:10,9/12/2025 10:19,33,2,CSTM,3,14
295.5637187,305.5362074,280.3821975,304.2864448,83.7,1024,10.82,187,57.8,Thunderstorm,thunderstorm,22.9564,78.789,1424,295.5637187,10.21,78.94,Saturday,12163,Train_12163,PNBE,JAT,PNBE,JAT,9/12/2025 11:26,9/12/2025 11:30,9/12/2025 12:29,9/12/2025 12:32,29,30,PNBE,3,6
301.0905688,294.8543958,299.9448947,304.1375218,59.4,1019,3.86,81,85.7,Haze,mist,20.1657,75.9569,722.6,301.0905688,14.21,17.94,Thursday,12972,Train_12972,PNBE,MAS,PNBE,MAS,9/12/2025 19:50,9/12/2025 19:51,9/12/2025 20:52,9/12/2025 20:57,9,24,PNBE,1,10
290.9088881,294.4175973,283.6223583,297.6434707,79.9,1011,10.79,201,68.35,Haze,hazy sky,15.7092,79.1183,135.3,290.9088881,11.4,57.32,Thursday,12360,Train_12360,PUNE,CSTM,PUNE,CSTM,9/12/2025 22:50,9/12/2025 22:50,9/12/2025 23:51,9/12/2025 23:58,18,26,PUNE,4,5
309.1534625,297.7722335,303.7453116,284.0537616,73.4,1015,0.42,131,77.08,Clouds,broken clouds,16.0471,71.4241,1107.4,309.1534625,6.73,98.38,Friday,12584,Train_12584,PNBE,JAT,PNBE,JAT,9/12/2025 15:14,9/12/2025 15:16,9/12/2025 16:15,9/12/2025 16:20,54,1,PNBE,2,14
308.8734188,304.740429,302.5719054,293.1333882,60.6,1009,5.63,36,69.89,Fog,dense fog,18.3437,85.9737,526.8,308.8734188,11.83,29.1,Wednesday,12118,Train_12118,JAT,PNBE,JAT,PNBE,9/12/2025 4:53,9/12/2025 4:53,9/12/2025 5:57,9/12/2025 5:07,39,4,JAT,1,2
287.5534689,290.4342762,294.2238126,309.6229983,48.1,1009,9.4,131,53.76,Thunderstorm,thunderstorm with rain,30.5604,74.866,997.6,287.5534689,9.27,79.44,Thursday,12852,Train_12852,PUNE,PNBE,PUNE,PNBE,9/12/2025 15:16,9/12/2025 15:17,9/12/2025 16:18,9/12/2025 16:27,6,9,PUNE,3,1
294.9174552,300.3404846,299.307284,299.5334673,45.7,1013,2.19,76,61.63,Rain,heavy rain,34.1148,84.5082,455.4,294.9174552,10.92,49.05,Saturday,12194,Train_12194,JAT,PUNE,JAT,PUNE,9/12/2025 23:38,9/12/2025 23:38,9/12/2025 0:42,9/12/2025 0:52,29,2,JAT,2,13
289.0263493,296.9719589,287.4305034,298.1499583,89.9,1024,12.35,88,89.35,Clear,clear sky,19.8437,71.367,877.6,289.0263493,12.34,3.98,Saturday,12600,Train_12600,PNBE,CSTM,PNBE,CSTM,9/12/2025 11:34,9/12/2025 11:36,9/12/2025 12:37,9/12/2025 12:39,58,3,PNBE,5,6
288.5452148,288.0108481,292.135037,290.0656054,95.1,1019,3.53,252,88.43,Fog,fog,18.6205,89.102,1169.6,288.5452148,10.15,76.3,Monday,12856,Train_12856,MAS,PNBE,MAS,PNBE,9/12/2025 5:04,9/12/2025 5:08,9/12/2025 6:08,9/12/2025 6:11,20,27,MAS,4,11
281.1066084,306.3588996,302.6491069,293.0534676,79,1009,9.78,343,62.82,Rain,heavy rain,30.8569,73.8603,1395.6,281.1066084,13.14,16.86,Friday,12587,Train_12587,VSKP,ALD,VSKP,ALD,9/12/2025 4:15,9/12/2025 4:18,9/12/2025 5:15,9/12/2025 5:21,50,6,VSKP,3,2
298.28693,303.9227806,291.7779559,308.8603827,46.2,1009,6.08,193,89.85,Fog,dense fog,19.5264,87.6548,428.6,298.28693,12.22,63.15,Tuesday,12732,Train_12732,NDLS,PNBE,NDLS,PNBE,9/12/2025 0:22,9/12/2025 0:25,9/12/2025 1:26,9/12/2025 1:35,20,13,NDLS,5,9
295.0803707,299.753555,288.733948,301.9938914,64.1,1024,8.94,175,83.82,Rain,light rain,22.9045,86.1895,535.5,295.0803707,11.15,8.57,Wednesday,12650,Train_12650,DDN,JAT,DDN,JAT,9/12/2025 18:38,9/12/2025 18:40,9/12/2025 19:38,9/12/2025 19:50,15,15,DDN,3,9
281.5443625,305.5174519,292.8263734,305.6216108,83.7,1010,1.61,32,74.44,Rain,heavy rain,14.2354,89.3572,723.2,281.5443625,6.51,94.69,Friday,12883,Train_12883,CSTM,VSKP,CSTM,VSKP,9/12/2025 9:47,9/12/2025 9:49,9/12/2025 10:48,9/12/2025 10:54,53,11,CSTM,2,1
288.3593939,306.018826,302.8474776,295.6303627,86.8,1022,0.25,57,51.6,Fog,fog,28.0746,79.5578,1394.4,288.3593939,13.36,29.17,Sunday,12906,Train_12906,NDLS,DDN,NDLS,DDN,9/12/2025 13:08,9/12/2025 13:09,9/12/2025 14:11,9/12/2025 14:17,39,10,NDLS,1,5
307.2479766,301.2508893,288.0562414,300.9074166,47.1,1001,13.64,200,86.06,Clouds,scattered clouds,22.3637,84.5479,1357,307.2479766,14.36,22.65,Thursday,12240,Train_12240,JAT,ALD,JAT,ALD,9/12/2025 20:32,9/12/2025 20:32,9/12/2025 21:32,9/12/2025 21:39,27,3,JAT,2,8
287.1868567,305.1103999,283.2128478,289.4515083,40,1024,4.04,27,72.3,Fog,fog,29.8439,77.4142,180.3,287.1868567,6.37,12.91,Monday,12508,Train_12508,VSKP,BBS,VSKP,BBS,9/12/2025 2:34,9/12/2025 2:35,9/12/2025 3:37,9/12/2025 3:44,59,20,VSKP,4,4
284.3468462,300.9241439,299.3604206,303.1638249,82.7,1019,12.3,34,84.74,Fog,dense fog,29.0798,73.6874,241.3,284.3468462,9.88,94.6,Saturday,12665,Train_12665,VSKP,JAT,VSKP,JAT,9/12/2025 5:56,9/12/2025 5:59,9/12/2025 6:00,9/12/2025 6:05,9,9,VSKP,4,3
294.6835828,300.4042232,302.7793464,294.82804,61.4,1007,14.99,124,83.38,Rain,heavy rain,13.8051,78.8615,768.5,294.6835828,7.59,71.19,Monday,12564,Train_12564,MAS,VSKP,MAS,VSKP,9/12/2025 4:39,9/12/2025 4:39,9/12/2025 5:43,9/12/2025 5:45,39,25,MAS,3,5
309.5695136,298.5583413,281.0191244,295.2763654,55.3,1022,3.17,320,83.32,Clear,bright and sunny,27.3222,73.315,204.6,309.5695136,12.55,74.17,Tuesday,12141,Train_12141,ALD,PNBE,ALD,PNBE,9/12/2025 16:49,9/12/2025 16:50,9/12/2025 17:50,9/12/2025 17:03,33,10,ALD,2,5
287.2616581,302.5814992,285.1962234,301.4796697,40.8,1006,3.98,41,77.93,Rain,heavy rain,29.6015,89.6409,551.1,287.2616581,12.22,49.94,Friday,12831,Train_12831,ALD,NDLS,ALD,NDLS,9/12/2025 17:23,9/12/2025 17:26,9/12/2025 18:27,9/12/2025 18:35,51,21,ALD,1,8
300.1640664,284.7581532,282.2591597,310.0884186,72.4,1007,9.94,84,61.66,Haze,hazy sky,17.3449,71.9249,265.2,300.1640664,6.41,47.47,Monday,12975,Train_12975,JAT,PUNE,JAT,PUNE,9/12/2025 11:23,9/12/2025 11:23,9/12/2025 12:23,9/12/2025 12:33,59,23,JAT,4,6
302.8485885,306.4261228,288.4382423,283.9201904,91.1,1000,14.48,187,63.45,Fog,dense fog,12.6604,81.7842,972.3,302.8485885,13.77,11,Friday,12905,Train_12905,VSKP,VSKP,VSKP,VSKP,9/12/2025 4:49,9/12/2025 4:53,9/12/2025 5:50,9/12/2025 5:56,9,25,VSKP,1,2
287.1291263,306.1553058,291.5105294,306.7422971,97.5,1020,13.74,110,62.34,Thunderstorm,thunderstorm,8.0711,82.5293,1426.8,287.1291263,6.81,55.98,Thursday,12030,Train_12030,MAS,PNBE,MAS,PNBE,9/12/2025 8:23,9/12/2025 8:27,9/12/2025 9:26,9/12/2025 9:28,58,24,MAS,5,11
301.8464905,280.8774185,300.4647901,290.7714933,73.9,1001,7.54,270,50.8,Fog,fog,20.1744,80.7616,1495.3,301.8464905,12.97,24.69,Thursday,12222,Train_12222,DDN,VSKP,DDN,VSKP,9/12/2025 11:18,9/12/2025 11:19,9/12/2025 12:19,9/12/2025 12:27,7,27,DDN,3,1
291.033494,304.7745025,297.5344275,295.3175836,70.9,1017,11.93,324,73.3,Clouds,overcast clouds,17.5157,83.2437,594.1,291.033494,9.57,97.71,Saturday,12803,Train_12803,DDN,VSKP,DDN,VSKP,9/12/2025 19:38,9/12/2025 19:40,9/12/2025 20:41,9/12/2025 20:44,10,23,DDN,1,13
298.9691749,283.866096,296.627857,282.6573999,45.1,1014,2.04,104,77.95,Thunderstorm,thunderstorm with rain,22.9826,72.3236,918.6,298.9691749,8.28,79.66,Monday,12265,Train_12265,NDLS,JAT,NDLS,JAT,9/12/2025 8:24,9/12/2025 8:24,9/12/2025 9:26,9/12/2025 9:30,27,12,NDLS,3,3
299.0058913,290.0535656,288.5712484,291.0313823,72.9,1000,14.66,319,84.15,Rain,light rain,13.0771,81.1004,1291.6,299.0058913,6.58,41.3,Thursday,12281,Train_12281,PUNE,NDLS,PUNE,NDLS,9/12/2025 2:51,9/12/2025 2:52,9/12/2025 3:51,9/12/2025 3:04,50,8,PUNE,5,2
