dt,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_main,weather_description,latitude,longitude,visibility,dew_point,uv_index,temp_Celsius,day_of_week
1674266400,251.3473235202532,304.6934055605478,980,76.0,271.0795851123404,290.5272701862054,2.71484712955722,77,88,Rain,snowfall,-27.223298001716408,57.7177974871384,2673,287.7201018221198,10.03524697198738,-21.802676479746765,Saturday
1674270000,250.62707528081708,310.44634305639875,1038,83.0,264.55370761993885,308.18092983507614,1.313142761023796,213,57,Rain,clear sky,33.348008491559256,-149.61588915326783,7215,274.9422997453892,2.9206084259450966,-22.522924719182896,Saturday
1674273600,301.04944157959073,302.83770476147475,1018,44.0,280.9361887304352,318.12737075514644,13.41873164626969,129,90,Thunderstorm,snowfall,-18.160865727680505,32.60880742336673,6464,240.902558063111,9.428390930653553,27.89944157959076,Saturday
1674277200,281.88038352827215,247.51649071561783,1011,31.0,266.521302100857,285.41583681004386,3.634069757402865,340,54,Rain,thunderstorm,-77.37678753129758,-122.31559042218,8313,263.3703955903244,8.706673966180604,-50.0,Saturday
1674280800,290.6194389964151,251.3981301323163,1018,87.0,299.9018832231501,307.9336793606798,7.565639461403196,293,5,Clear,moderate rain,-72.20958815134362,170.98438851872135,3721,279.94567016443045,8.621624750710327,17.469438996415136,Saturday
1674284400,253.63985294316512,278.59580591917563,986,71.0,294.8392363415311,286.5405037740475,10.45909483677304,321,98,Thunderstorm,few clouds,9.259738438502753,48.337730154632766,7221,252.68149796020305,1.1327560867950826,-19.510147056834853,Saturday
1674288000,303.3265837079336,294.9646861333714,1043,97.0,267.30144692909926,284.8271626001807,8.129624069375776,170,90,Drizzle,thunderstorm,43.09806610090084,-109.10455105102906,4877,236.20684066641388,9.568346181452792,30.176583707933617,Saturday
1674291600,259.0345099202162,266.2883539253479,982,53.0,298.77778754601,323.1229834799699,12.008200854901665,130,44,Clear,moderate rain,-58.74962826763905,85.1169402127797,1410,286.36102455485207,1.4522754594582867,-14.115490079783797,Saturday
1674295200,267.35737175675706,292.92531588373924,1007,,291.1591737817242,315.6605802779439,5.640490544849058,162,35,Clouds,thunderstorm,72.72221038612406,-35.91263321544179,7619,262.3998589770055,7.257716604941643,-5.792628243242916,Saturday
1674298800,272.54246316220144,267.2185841439171,995,,283.06875954321583,298.6598460364157,11.657970973286147,176,72,Clouds,few clouds,40.72278762491135,58.52900285115581,3661,264.1840866349741,0.7506799759976459,-0.6075368377985342,Saturday
1674302400,314.62430871165617,261.45944712993384,1000,35.0,262.8662142225809,280.7381892205341,14.9312846132232,135,6,Clouds,light drizzle,-3.5300131611074903,36.80968801087332,5349,263.4204267047838,4.567928969109468,41.47430871165619,Saturday
1674306000,316.6182581488494,259.05615410987133,1021,95.0,289.9129306674805,323.0472051091873,9.210112756642486,152,68,Drizzle,few clouds,69.56552612209575,164.423497516231,4972,250.2882573744968,9.953152830822582,43.46825814884943,Saturday
1674309600,319.69915377029,310.82920960799265,1034,89.0,277.221204046589,290.7551148064608,14.269278665419986,235,26,Thunderstorm,,73.3874119517235,-39.918330436208834,528,254.9849822155748,4.197279938019244,46.54915377028999,Saturday
1674313200,253.99698743112327,278.82876247841114,1043,,269.0190084321541,319.3284483691832,11.742439423782416,9,3,Clear,light drizzle,60.57963744081525,-39.619850715139165,9653,257.8997926646074,8.96880342941567,-19.153012568876704,Saturday
1674316800,273.4867854383912,272.2192954472321,981,14.0,271.5880325176507,281.84012429839044,11.304438861717076,164,86,Snow,snowfall,18.56078160151944,20.291648331674395,3403,260.6392301292695,1.8101528379846457,0.3367854383912458,Saturday
1674320400,287.4956246029868,281.71704021124174,1039,33.0,245.4816460657867,295.12322739055617,2.6379689943424345,175,49,Snow,moderate rain,30.43429804547324,-168.147640780796,1139,275.00230477155424,7.346630380791868,14.345624602986843,Saturday
1674324000,307.67341663690576,277.5939308780668,1047,22.0,285.72721489662393,286.8836305058151,7.1709299100823545,43,51,Clear,,26.780504500367527,-56.83298860482103,8424,289.19443271363434,5.117095148782997,34.52341663690578,Saturday
1674327600,310.234078625331,251.3165145412787,1033,25.0,289.69447908950286,282.4049547077159,13.0159494129359,116,37,Clouds,few clouds,12.564751711341131,-9.34217402362512,933,239.4245074953861,5.068794634789872,37.08407862533102,Saturday
